host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
101491116,Brooklyn,40.6825,-73.87165,Shared room,25,1,64,6,0
5962328,Queens,40.76092,-73.82194,Entire home/apt,143,30,4,15,7
10191995,Manhattan,40.71542,-73.99045,Private room,119,6,117,2,207
2388537,Manhattan,40.81676,-73.96069,Private room,100,3,6,2,0
24140532,Brooklyn,40.69411,-73.94086,Private room,50,3,91,4,262
1301576,Manhattan,40.80811,-73.94486,Entire home/apt,200,7,3,2,0
10437339,Manhattan,40.73845,-74.00551,Entire home/apt,220,10,8,2,0
31482341,Manhattan,40.86859,-73.91948,Private room,45,5,30,2,0
2270624,Manhattan,40.81462,-73.95248,Entire home/apt,203,3,13,2,0
103345244,Bronx,40.88546,-73.90526,Private room,55,1,0,2,64
61391963,Manhattan,40.77754,-73.95641,Entire home/apt,125,30,11,91,342
278393,Brooklyn,40.69906,-73.92431,Private room,40,2,96,3,78
17638424,Queens,40.74612,-73.87364,Private room,40,1,91,8,162
1810885,Manhattan,40.72468,-73.9783,Private room,85,3,48,3,44
8455776,Manhattan,40.82305,-73.95033,Private room,60,1,23,2,97
38294216,Queens,40.66675,-73.81071,Private room,75,10,7,4,197
10703290,Manhattan,40.77221,-73.94819,Entire home/apt,300,2,19,3,179
101657794,Queens,40.70857,-73.8075,Private room,120,1,77,6,361
88043058,Brooklyn,40.68969,-73.95402,Private room,45,1,45,4,361
88043058,Brooklyn,40.68875,-73.95401,Private room,40,1,41,4,352
5162192,Manhattan,40.79835,-73.9616,Entire home/apt,240,30,1,12,211
103488282,Queens,40.74674,-73.92194,Private room,75,1,122,5,0
21679450,Manhattan,40.80251,-73.95765,Private room,50,2,0,2,0
101491116,Brooklyn,40.68313,-73.87077,Shared room,19,2,76,6,120
19536090,Manhattan,40.72705,-74.00419,Entire home/apt,375,2,14,2,335
57574248,Manhattan,40.75361,-73.97215,Entire home/apt,175,3,0,3,0
101657794,Queens,40.70839,-73.80623,Private room,65,1,47,6,365
101491116,Brooklyn,40.68398,-73.87039,Private room,39,4,2,6,0
2448006,Manhattan,40.8036,-73.94603,Private room,80,2,3,3,339
1301576,Manhattan,40.80604,-73.94233,Private room,85,3,97,2,14
45404805,Queens,40.76938,-73.93227,Private room,120,5,1,2,351
92272,Manhattan,40.73266,-73.98412,Private room,75,2,18,3,62
5179523,Brooklyn,40.71169,-73.95827,Private room,91,1,13,3,85
3619937,Brooklyn,40.699,-73.92849,Private room,46,7,26,2,0
103841276,Brooklyn,40.69891,-73.93072,Private room,45,1,158,2,201
103850896,Brooklyn,40.71644,-73.9433,Private room,60,2,5,2,0
64065593,Manhattan,40.7523,-73.97288,Private room,198,2,23,13,329
102466916,Manhattan,40.80778,-73.94345,Private room,45,30,6,6,164
27844914,Brooklyn,40.69637,-73.93995,Private room,44,14,38,2,45
3256433,Manhattan,40.72068,-73.99291,Entire home/apt,250,30,3,7,4
102466916,Manhattan,40.80762,-73.94446,Private room,50,30,5,6,151
102466916,Manhattan,40.80572,-73.94349,Private room,45,30,7,6,175
519554,Manhattan,40.71867,-73.98959,Private room,78,2,46,5,341
519554,Manhattan,40.71858,-73.98968,Private room,78,2,7,5,365
19803201,Brooklyn,40.72388,-73.9404,Entire home/apt,150,3,0,2,364
6049738,Manhattan,40.7308,-73.98619,Private room,76,30,4,2,0
31175000,Brooklyn,40.68327,-73.93858,Entire home/apt,120,3,9,3,298
103841276,Brooklyn,40.69994,-73.93224,Private room,35,1,148,2,169
64065593,Manhattan,40.7522,-73.97285,Entire home/apt,198,2,31,13,322
7051379,Brooklyn,40.69671,-73.98417,Private room,70,2,106,2,53
5187497,Brooklyn,40.69175,-73.91516,Private room,50,1,2,2,0
15757322,Manhattan,40.7958,-73.93186,Entire home/apt,280,2,53,2,12
101602599,Queens,40.74327,-73.90627,Private room,75,3,9,2,7
39261381,Brooklyn,40.62531,-73.93414,Shared room,22,1,20,2,160
104166155,Brooklyn,40.64277,-73.94715,Private room,49,2,18,2,90
69545883,Manhattan,40.75381,-73.97125,Private room,899,2,2,12,365
53179388,Manhattan,40.77261,-73.94995,Entire home/apt,190,30,0,10,180
104273977,Manhattan,40.72008,-73.98865,Private room,109,1,3,3,0
64065593,Manhattan,40.75246,-73.97356,Entire home/apt,198,2,27,13,246
86887132,Queens,40.69469,-73.78196,Entire home/apt,99,2,13,2,365
10812002,Manhattan,40.76807,-73.98418,Private room,100,2,2,3,0
83809962,Brooklyn,40.66209,-73.92913,Shared room,50,1,23,2,364
53179388,Manhattan,40.77105,-73.9863,Entire home/apt,175,30,4,10,160
104497453,Brooklyn,40.68792,-73.92411,Entire home/apt,170,2,213,3,37
104626152,Brooklyn,40.6892,-73.95352,Private room,200,2,3,4,189
15787004,Brooklyn,40.69467,-73.923,Private room,59,3,11,5,0
31378,Brooklyn,40.67001,-73.96197,Entire home/apt,100,4,8,3,6
10457196,Brooklyn,40.66754,-73.98268,Entire home/apt,200,31,2,11,310
104812805,Staten Island,40.59784,-74.08391,Private room,34,4,51,8,316
11206175,Queens,40.72254,-73.90561,Private room,37,30,10,2,363
52347885,Brooklyn,40.62876,-73.92203,Private room,34,2,94,2,70
61391963,Manhattan,40.74128,-73.97863,Entire home/apt,175,30,1,91,126
61804662,Queens,40.76904,-73.81687,Private room,48,1,54,2,113
104835356,Brooklyn,40.65563,-74.00197,Private room,73,1,10,3,121
104835356,Brooklyn,40.65477,-74.001,Private room,69,1,32,3,292
104835356,Brooklyn,40.65508,-74.00188,Private room,66,1,24,3,324
49699620,Manhattan,40.77833,-73.94775,Entire home/apt,200,2,1,3,0
69545883,Manhattan,40.75356,-73.97155,Private room,799,3,1,12,365
69545883,Manhattan,40.75368,-73.97358,Private room,1599,3,2,12,365
104812805,Staten Island,40.59679,-74.083,Private room,34,4,39,8,347
104927746,Staten Island,40.59703,-74.08676,Private room,33,4,18,7,322
104927746,Staten Island,40.59704,-74.08716,Private room,32,4,30,7,342
104927746,Staten Island,40.59587,-74.08614,Private room,35,4,10,7,323
69545883,Manhattan,40.75162,-73.9732,Private room,649,3,1,12,365
104927746,Staten Island,40.59719,-74.08754,Private room,32,4,23,7,312
104885443,Queens,40.76819,-73.92755,Private room,85,2,57,2,306
69545883,Manhattan,40.7524,-73.97153,Private room,699,3,1,12,365
69545883,Manhattan,40.75362,-73.97332,Private room,799,3,1,12,365
3842134,Brooklyn,40.72641,-73.94657,Private room,59,20,7,3,342
700224,Brooklyn,40.68424,-73.98545,Private room,250,5,0,4,50
56878925,Brooklyn,40.63485,-73.92055,Shared room,40,2,4,2,3
7245581,Manhattan,40.83493,-73.93859,Entire home/apt,68,150,4,19,338
90658585,Staten Island,40.63267,-74.08369,Private room,34,3,24,3,159
105025187,Manhattan,40.72624,-73.978,Private room,49,3,1,2,0
9372363,Brooklyn,40.61426,-73.97746,Private room,65,3,8,2,40
44037475,Brooklyn,40.69278,-73.95987,Private room,50,30,11,4,79
105315535,Brooklyn,40.67549,-73.96598,Entire home/apt,158,30,7,3,37
5187497,Brooklyn,40.6901,-73.91447,Private room,50,4,0,2,0
15956611,Manhattan,40.80397,-73.93499,Private room,100,29,4,2,66
17638424,Queens,40.74658,-73.87358,Private room,30,1,106,8,142
69545883,Manhattan,40.75302,-73.97221,Private room,699,3,2,12,365
32545798,Brooklyn,40.71329,-73.96223,Private room,60,2,7,5,0
94536810,Bronx,40.85711,-73.86474,Private room,45,5,30,2,318
40146897,Brooklyn,40.67368,-73.92165,Private room,29,2,97,5,145
3912009,Manhattan,40.82408,-73.94643,Entire home/apt,210,2,4,2,0
105375380,Bronx,40.89743,-73.86983,Private room,68,2,1,2,39
102012893,Manhattan,40.80695,-73.94982,Entire home/apt,130,2,133,2,21
21877498,Brooklyn,40.70272,-73.93005,Entire home/apt,140,3,0,2,0
7858210,Manhattan,40.81588,-73.93984,Entire home/apt,400,2,3,4,180
105310740,Brooklyn,40.68301,-73.95305,Entire home/apt,76,30,7,3,310
27977412,Brooklyn,40.64583,-73.9483,Shared room,25,30,10,4,332
69545883,Manhattan,40.75228,-73.97185,Private room,799,2,1,12,365
104926837,Manhattan,40.70654,-74.00712,Private room,176,3,123,3,17
415660,Brooklyn,40.71332,-73.96585,Private room,85,6,7,2,19
104926837,Manhattan,40.70551,-74.00735,Private room,113,3,131,3,12
104926837,Manhattan,40.7054,-74.00763,Private room,146,3,104,3,7
42814202,Queens,40.74271,-73.78749,Entire home/apt,94,1,18,3,173
28875304,Brooklyn,40.68856,-73.91503,Private room,85,4,4,2,8
4936720,Brooklyn,40.71545,-73.95406,Private room,110,1,77,2,39
10737943,Manhattan,40.77257,-73.94616,Private room,48,30,7,10,342
102383709,Manhattan,40.83069,-73.94779,Private room,58,4,131,2,115
9293730,Manhattan,40.76982,-73.95697,Entire home/apt,89,30,11,16,261
1354727,Queens,40.77572,-73.9339,Entire home/apt,150,5,2,2,0
1314045,Brooklyn,40.71341,-73.94824,Private room,99,1,230,3,353
105074140,Queens,40.76153,-73.80304,Private room,38,1,69,4,0
61391963,Manhattan,40.74,-73.97936,Entire home/apt,142,30,9,91,342
65974774,Manhattan,40.77372,-73.95418,Private room,114,1,40,3,324
95766078,Brooklyn,40.68367,-73.95101,Private room,75,1,0,2,0
105640471,Brooklyn,40.64024,-74.01573,Private room,54,1,18,8,241
105640471,Brooklyn,40.64074,-74.01512,Private room,53,1,18,8,360
105640471,Brooklyn,40.64052,-74.01539,Private room,48,1,10,8,240
105640471,Brooklyn,40.64167,-74.01532,Private room,39,3,23,8,137
40532977,Brooklyn,40.68128,-73.91196,Private room,29,60,13,4,51
105762561,Queens,40.68038,-73.77244,Entire home/apt,125,3,42,3,348
105394139,Bronx,40.86914,-73.8951,Private room,79,3,73,4,69
312722,Brooklyn,40.7087,-73.95427,Private room,70,20,3,4,275
7824337,Brooklyn,40.65202,-73.96325,Private room,95,3,14,2,0
105828180,Queens,40.74604,-73.9217,Entire home/apt,120,2,78,3,135
22511613,Brooklyn,40.68714,-73.99283,Private room,114,1,2,2,0
49699620,Manhattan,40.77968,-73.94815,Private room,90,3,7,3,0
5237407,Brooklyn,40.66155,-73.94674,Entire home/apt,131,2,20,2,0
50760546,Manhattan,40.75089,-73.98059,Entire home/apt,139,30,2,31,134
83627325,Queens,40.74554,-73.91778,Private room,109,1,5,4,356
90658585,Staten Island,40.6339,-74.08513,Private room,55,3,6,3,88
69189948,Manhattan,40.84862,-73.93299,Private room,75,2,45,3,183
4013000,Queens,40.75465,-73.77361,Private room,30,15,31,2,142
1354727,Queens,40.77499,-73.93565,Private room,75,1,50,2,61
11313668,Brooklyn,40.70089,-73.94997,Private room,55,1,8,2,0
65974774,Manhattan,40.77585,-73.95754,Private room,132,1,14,3,326
33213436,Brooklyn,40.67831,-73.98358,Private room,169,1,34,8,364
185745,Manhattan,40.71278,-73.9919,Entire home/apt,200,1,26,2,317
89873550,Brooklyn,40.68441,-73.95099,Shared room,68,3,0,2,0
101499766,Queens,40.68203,-73.75437,Private room,60,1,305,2,341
59442523,Brooklyn,40.65158,-73.96428,Private room,90,1,2,2,0
106233552,Queens,40.76652,-73.86651,Entire home/apt,239,3,12,2,266
75443454,Queens,40.77307,-73.91822,Private room,87,3,3,2,343
106272021,Brooklyn,40.66313,-73.94028,Private room,80,1,12,3,5
12810839,Manhattan,40.73193,-74.00529,Private room,90,1,32,2,0
36234811,Queens,40.58989,-73.79117,Private room,69,1,25,4,156
36234811,Queens,40.59153,-73.79166,Entire home/apt,200,1,46,4,152
46660053,Brooklyn,40.71311,-73.95332,Private room,70,2,52,3,62
5164854,Manhattan,40.81943,-73.9387,Private room,54,5,8,8,332
40711894,Queens,40.74012,-73.88917,Private room,53,1,9,4,0
1192630,Brooklyn,40.67775,-73.9445,Entire home/apt,135,2,77,2,61
104626152,Brooklyn,40.68893,-73.95354,Entire home/apt,525,2,1,4,189
104626152,Brooklyn,40.68802,-73.9534,Private room,200,2,0,4,189
104626152,Brooklyn,40.68817,-73.95479,Private room,200,2,1,4,189
69427329,Queens,40.73812,-73.87547,Entire home/apt,150,1,150,6,255
69427329,Queens,40.7369,-73.87613,Entire home/apt,120,1,134,6,249
16437254,Brooklyn,40.68778,-73.98534,Entire home/apt,123,30,5,21,343
85938655,Manhattan,40.7625,-73.98802,Entire home/apt,250,3,31,2,295
51501835,Manhattan,40.76518,-73.9929,Entire home/apt,98,30,8,31,145
106442885,Brooklyn,40.69379,-73.93645,Private room,37,1,93,2,2
65800377,Brooklyn,40.70068,-73.92225,Private room,39,2,9,3,79
106442885,Brooklyn,40.68865,-73.93684,Private room,29,1,139,2,2
23055253,Brooklyn,40.69864,-73.92933,Private room,80,3,2,2,0
77304447,Manhattan,40.82207,-73.95332,Private room,45,5,40,3,45
106454216,Brooklyn,40.68763,-73.91773,Entire home/apt,55,3,53,2,243
32625342,Bronx,40.88467,-73.90575,Private room,30,4,11,2,0
26432133,Queens,40.76335,-73.87007,Private room,48,1,510,5,341
104166155,Brooklyn,40.64171,-73.94721,Private room,49,1,1,2,90
28695751,Brooklyn,40.68164,-73.9779,Entire home/apt,125,3,22,2,0
99494083,Brooklyn,40.68322,-73.93073,Entire home/apt,115,5,47,2,91
92493393,Staten Island,40.63209,-74.11494,Private room,55,2,30,5,61
42422050,Manhattan,40.72709,-73.97459,Private room,79,2,19,2,244
10795846,Manhattan,40.7892,-73.9734,Private room,80,1,47,2,0
92493393,Staten Island,40.63302,-74.11396,Private room,55,2,64,5,348
5164854,Manhattan,40.82104,-73.93915,Private room,52,7,3,8,326
106634224,Brooklyn,40.69554,-73.94246,Private room,55,14,4,2,0
106634512,Queens,40.69821,-73.89812,Entire home/apt,60,3,101,2,47
27977412,Brooklyn,40.64538,-73.94863,Shared room,36,30,2,4,365
22919533,Brooklyn,40.71258,-73.95976,Private room,150,3,43,2,67
27260699,Brooklyn,40.69533,-73.90889,Shared room,28,1,103,4,133
27951037,Queens,40.77664,-73.90896,Private room,65,30,79,2,0
69545883,Manhattan,40.75198,-73.97266,Private room,799,3,3,12,365
8381084,Manhattan,40.7115,-73.99903,Entire home/apt,190,2,45,2,112
59529529,Manhattan,40.76275,-73.99525,Private room,70,1,178,6,146
35998113,Brooklyn,40.68194,-73.90956,Private room,57,2,151,3,0
106756395,Brooklyn,40.68937,-73.9226,Shared room,25,1,3,2,0
4291007,Brooklyn,40.69461,-73.96186,Private room,97,30,9,11,263
4291007,Brooklyn,40.6945,-73.96005,Private room,80,30,15,11,342
29650513,Brooklyn,40.69307,-73.96183,Private room,97,30,13,6,332
29650513,Brooklyn,40.69459,-73.96103,Private room,97,30,7,6,97
106798652,Brooklyn,40.69477,-73.92489,Private room,50,7,0,2,362
23700673,Brooklyn,40.69546,-73.96188,Private room,76,3,163,2,53
106837455,Manhattan,40.78297,-73.98141,Entire home/apt,160,90,2,8,125
83717038,Brooklyn,40.73731,-73.95493,Private room,45,2,85,3,171
58391491,Queens,40.76432,-73.87227,Private room,33,1,333,5,139
58391491,Queens,40.76509,-73.8717,Private room,45,1,255,5,175
3173147,Manhattan,40.71833,-73.98556,Private room,95,4,15,2,244
58391491,Queens,40.76582,-73.87153,Private room,45,1,306,5,155
106899231,Brooklyn,40.69601,-73.97114,Entire home/apt,220,6,7,2,5
3952200,Brooklyn,40.70581,-73.95004,Entire home/apt,100,3,72,2,302
106837455,Manhattan,40.78467,-73.98192,Entire home/apt,900,30,0,8,362
43719073,Brooklyn,40.59813,-73.95432,Shared room,37,1,47,5,354
8904815,Brooklyn,40.64438,-73.95484,Entire home/apt,92,7,15,2,281
13933851,Brooklyn,40.68997,-73.92742,Private room,40,8,11,2,0
42561290,Brooklyn,40.66192,-73.86764,Private room,45,2,37,4,158
106948134,Manhattan,40.76182,-73.94879,Private room,50,1,8,2,0
35215309,Manhattan,40.79639,-73.93319,Private room,55,3,24,2,81
105394139,Bronx,40.87093,-73.8934,Private room,58,3,84,4,75
106634224,Brooklyn,40.69442,-73.94362,Private room,55,7,0,2,0
40146897,Brooklyn,40.67306,-73.92334,Private room,49,2,34,5,29
107022433,Brooklyn,40.68314,-73.93124,Entire home/apt,325,2,67,3,250
4013000,Queens,40.75377,-73.7726,Private room,30,15,22,2,145
60617669,Manhattan,40.75169,-73.97174,Entire home/apt,149,2,2,4,0
32707981,Manhattan,40.72357,-73.98797,Entire home/apt,400,2,0,4,0
1260413,Brooklyn,40.71292,-73.94137,Private room,105,3,4,3,0
105394139,Bronx,40.86909,-73.89396,Private room,55,3,74,4,84
31736547,Manhattan,40.78983,-73.94419,Private room,65,1,73,2,34
60163700,Manhattan,40.82378,-73.95354,Private room,50,60,13,4,0
107082851,Brooklyn,40.70806,-73.9427,Private room,59,5,1,2,0
32545798,Brooklyn,40.71443,-73.96154,Private room,45,1,4,5,0
39528519,Manhattan,40.71239,-73.98626,Shared room,32,14,0,28,342
17171419,Manhattan,40.85204,-73.92886,Private room,39,4,0,2,0
105074140,Queens,40.75482,-73.80368,Private room,48,1,52,4,0
6842719,Brooklyn,40.71451,-73.93959,Private room,120,1,7,2,89
61042,Manhattan,40.82112,-73.95482,Private room,45,4,22,6,0
107040079,Brooklyn,40.66713,-73.9411,Private room,80,4,46,2,272
97853468,Bronx,40.81841,-73.89067,Private room,45,14,18,4,332
106634512,Queens,40.69821,-73.8974,Entire home/apt,60,3,63,2,50
27275952,Brooklyn,40.69584,-73.98466,Entire home/apt,285,4,0,2,102
16949541,Brooklyn,40.71372,-73.96232,Entire home/apt,120,4,9,2,291
100595030,Brooklyn,40.7131,-73.94981,Private room,85,28,14,2,0
53179388,Manhattan,40.70742,-74.01544,Entire home/apt,200,30,1,10,342
53179388,Manhattan,40.75006,-73.97007,Entire home/apt,150,30,3,10,350
107296819,Manhattan,40.79583,-73.93595,Entire home/apt,105,1,142,3,11
93121568,Bronx,40.82388,-73.9279,Private room,60,2,53,2,169
93121568,Bronx,40.82415,-73.92778,Private room,50,2,63,2,110
16462666,Brooklyn,40.71385,-73.96046,Entire home/apt,264,2,2,3,0
16677326,Manhattan,40.74786,-73.99652,Private room,85,1,84,12,359
16677326,Manhattan,40.74929,-73.99545,Private room,85,1,113,12,360
5212097,Manhattan,40.72258,-73.98148,Private room,100,3,5,2,0
107455767,Queens,40.65322,-73.73366,Private room,50,15,92,5,356
102012893,Manhattan,40.80669,-73.9497,Entire home/apt,200,5,2,2,0
22541573,Manhattan,40.74569,-73.9922,Entire home/apt,205,30,0,87,357
22541573,Manhattan,40.74613,-73.99178,Entire home/apt,279,30,1,87,358
43272616,Brooklyn,40.69613,-73.97364,Private room,80,3,0,2,0
28455413,Brooklyn,40.67988,-73.93945,Private room,31,21,5,2,0
60617669,Manhattan,40.75222,-73.97276,Entire home/apt,299,2,0,4,0
9947836,Bronx,40.82441,-73.89454,Private room,50,3,61,2,22
254846,Brooklyn,40.68699,-73.92258,Entire home/apt,399,3,31,4,290
106756395,Brooklyn,40.68881,-73.92139,Private room,50,1,0,2,0
3722715,Brooklyn,40.69055,-73.95394,Private room,58,1,16,2,8
21058022,Manhattan,40.73698,-73.99675,Private room,120,4,5,3,0
8594019,Manhattan,40.81626,-73.96035,Private room,50,3,5,2,0
107578852,Manhattan,40.8439,-73.93744,Private room,53,1,165,2,120
107589614,Manhattan,40.71538,-73.99669,Entire home/apt,142,4,12,2,151
87690038,Brooklyn,40.67525,-73.93333,Private room,52,2,123,4,332
71540842,Queens,40.70777,-73.91053,Entire home/apt,75,3,90,2,72
27977412,Brooklyn,40.63899,-73.94886,Shared room,30,30,4,4,365
42076125,Queens,40.71368,-73.76337,Private room,80,3,0,2,89
27977412,Brooklyn,40.64233,-73.94773,Shared room,38,30,0,4,365
3619937,Brooklyn,40.69935,-73.92642,Private room,41,7,7,2,0
40611169,Brooklyn,40.67933,-73.99562,Entire home/apt,350,1,82,5,152
19803201,Brooklyn,40.72282,-73.94174,Entire home/apt,179,30,32,2,326
107082851,Brooklyn,40.70899,-73.94063,Private room,45,5,0,2,0
91299100,Manhattan,40.77406,-73.98252,Entire home/apt,150,3,2,2,0
69545883,Manhattan,40.75183,-73.97337,Private room,599,3,0,12,365
1877402,Manhattan,40.81199,-73.95341,Entire home/apt,125,2,10,2,0
16462666,Brooklyn,40.71353,-73.96144,Private room,89,3,0,3,0
16677326,Manhattan,40.74837,-73.99639,Private room,85,1,70,12,344
104497453,Brooklyn,40.68606,-73.92356,Entire home/apt,150,2,7,3,37
1239078,Brooklyn,40.72607,-73.95777,Entire home/apt,150,2,30,2,0
2422554,Bronx,40.86084,-73.90288,Entire home/apt,110,7,0,2,40
6897064,Manhattan,40.78142,-73.98418,Private room,87,3,1,2,0
6897064,Manhattan,40.78138,-73.98318,Private room,50,3,0,2,0
36234811,Queens,40.5921,-73.79285,Private room,55,1,28,4,159
1192630,Brooklyn,40.67763,-73.94581,Entire home/apt,375,5,3,2,22
107933494,Brooklyn,40.66643,-73.97598,Entire home/apt,165,3,33,2,305
97513787,Manhattan,40.71523,-73.99242,Private room,72,25,11,5,323
52243881,Manhattan,40.7232,-73.98223,Private room,90,1,8,2,0
1475015,Manhattan,40.75072,-73.97023,Entire home/apt,83,30,0,52,325
26789852,Queens,40.75502,-73.93163,Private room,50,4,125,2,11
58391491,Queens,40.76383,-73.87337,Private room,40,1,255,5,154
23700673,Brooklyn,40.69377,-73.96229,Private room,100,3,0,2,2
23095202,Brooklyn,40.63425,-73.94862,Shared room,45,2,0,2,88
108160091,Brooklyn,40.71002,-73.96114,Entire home/apt,218,30,25,3,342
62925063,Brooklyn,40.70275,-73.93288,Private room,69,1,6,2,83
13713605,Brooklyn,40.64272,-73.97187,Entire home/apt,140,3,13,2,141
22541573,Manhattan,40.74593,-73.98687,Entire home/apt,200,30,0,87,365
69545883,Manhattan,40.75327,-73.97175,Private room,599,3,2,12,365
69545883,Manhattan,40.75373,-73.97272,Private room,999,3,1,12,365
107933494,Brooklyn,40.66763,-73.97486,Entire home/apt,260,3,17,2,309
51830483,Manhattan,40.76106,-73.98891,Private room,79,1,20,2,151
7427325,Manhattan,40.76548,-73.99374,Private room,200,1,20,2,0
17713747,Manhattan,40.85365,-73.93298,Private room,60,15,1,3,159
12145783,Manhattan,40.8006,-73.94115,Entire home/apt,99,30,3,2,220
16677326,Manhattan,40.74788,-73.99615,Private room,85,1,108,12,356
100112994,Queens,40.7495,-73.93676,Private room,100,3,56,2,42
51025844,Manhattan,40.86768,-73.92685,Private room,69,2,41,3,180
1635983,Bronx,40.83248,-73.83203,Private room,46,4,43,3,135
99643776,Manhattan,40.71682,-73.99574,Entire home/apt,160,3,40,2,124
40146897,Brooklyn,40.67356,-73.92131,Private room,60,2,29,5,0
50760546,Manhattan,40.74506,-73.98202,Entire home/apt,99,30,2,31,132
